RowID,Dataset Link,u_id,Public,Derived View,Parent uid,Domain,Type,Name,Description,Visits,Creation Date,Created Month,Created Year,Data Last Update Date,Month Data Last Updated,Year Data Last Updated,Category,Keywords,Downloads,Owner,Contact Email,License,Publication Stage,Published Version Name,Published Version uid,Data Provided By,Source Link,Api Endpoint,Provenance,Publishing,Terms of Use,Public Access Level,Public Access Level Comment,Published,Data Age,data_change,endpoint,geographic_coverage,homepage,issued,last_update,moderation_status,publisher,theme,unique_identifier
140,https://citydata.mesaaz.gov/d/2vtm-mpvz/revisions/59,2vtm-mpvz:59,private,false,,citydata.mesaaz.gov,dataset,Wifi Activity - City Owned Access Points,"Wifi Activity as connected to city-owned access points. Note: only devices that connected to an SSID is listed. Note that SSID @mesa generally reflects WiFi sessions by members of the public (non city employees or city devices). Other devices that may have been in the area but did not connect are not included. Sensitive fields such as device MAC address have been scrambled and are not actual addresses. However, although these have been changed, the uniqueness and mobility of the device has been maintained for listed sessions.",0,01/09/2025 12:03:13 AM,Jan,2025,03/09/2026 02:04:57 PM,Mar,2026,Information Technology,"wifi,downtown,visitors",0,City of Mesa,xInformationTechnologyData@MesaAZ.gov,See Terms of Use,unpublished,Wifi Activity - City Owned Access Points,2vtm-mpvz,Information Technology,,,official,n/a,https://data.mesaaz.gov/stories/s/2dcd-j2nx/,Public,,n/a,60,Daily,,n/a,n/a,n/a,2026-03-09T14:01:26.000,not_ready,n/a,n/a,n/a
148,https://citydata.mesaaz.gov/d/2wv9-etzq,2wv9-etzq,public,false,,citydata.mesaaz.gov,dataset,Development Services Inbound Calls Handled,Development Services Inbound Calls Handled,289,06/17/2019 05:55:33 PM,Jun,2019,03/30/2026 04:14:15 PM,Mar,2026,Development Services,,62,City of Mesa,xDevelopmentServicesData@MesaAZ.gov,See Terms of Use,published,,,Development Services,,https://citydata.mesaaz.gov/resource/2wv9-etzq.json,official,n/a,https://data.mesaaz.gov/stories/s/2dcd-j2nx/,Public,,n/a,60,Daily,https://citydata.mesaaz.gov/resource/2wv9-etzq.json,n/a,n/a,n/a,2026-03-30T16:14:14.000,approved,n/a,n/a,n/a
161,https://citydata.mesaaz.gov/d/329g-gpza,329g-gpza,public,false,,citydata.mesaaz.gov,dataset,Business Services - Credit Services Calls,"This dataset contains information about phone calls to Credit Services. The data includes hold times, call times and if the call was answered or abandoned.",228,03/23/2020 05:26:18 PM,Mar,2020,03/02/2026 11:03:08 AM,Mar,2026,Business Services,credit services,77,City of Mesa,xBusinessServices@mesaaz.gov,See Terms of Use,published,,,Business Services,,https://citydata.mesaaz.gov/resource/329g-gpza.json,official,n/a,https://data.mesaaz.gov/stories/s/2dcd-j2nx/,Public,,n/a,60,Daily,https://citydata.mesaaz.gov/resource/329g-gpza.json,n/a,n/a,n/a,2022-05-17T21:59:57.000,approved,n/a,n/a,n/a
162,https://citydata.mesaaz.gov/d/32dg-cufq,32dg-cufq,private,false,,citydata.mesaaz.gov,dataset,DoIT Time to resolve Helpdesk calls -Temp,DoIT Time to resolve Helpdesk calls -Temp,4,10/26/2023 10:58:18 PM,Oct,2023,10/26/2023 11:02:02 PM,Oct,2023,Information Technology,,0,Aruna Dave,xinformationtechnologydata@mesaaz.gov,See Terms of Use,published,,,,,https://citydata.mesaaz.gov/resource/32dg-cufq.json,official,n/a,https://data.mesaaz.gov/stories/s/2dcd-j2nx/,,,n/a,,As Needed / On Demand,https://citydata.mesaaz.gov/resource/32dg-cufq.json,n/a,n/a,n/a,2023-10-26T23:02:15.000,not_ready,n/a,n/a,n/a
167,https://citydata.mesaaz.gov/d/33i6-7c8w,33i6-7c8w,site,false,,citydata.mesaaz.gov,dataset,Reclaimed Water Management,"Reclaimed Water Management uses highly treated wastewater to preserve the use of drinking water sources for future consumption.  The City of Mesa  uses reclaimed water for cooling towers at the Palo Verde Nuclear Power Plant, irrigation of agriculture on the Gila River Indian Land in exchange for Central Arizona Project water to be used at our Drinking Water Treatment Plants and recharge aquifers for future use during droughts.

Reclaimed water reflects municipal wastewater and does not include stormwater.  Effluent is measured in million gallons per day (MGD).",78,03/12/2020 05:02:39 PM,Mar,2020,03/03/2026 02:01:54 PM,Mar,2026,Water Resources,"safe,drinking",0,City of Mesa,xWaterResourcesData@MesaAZ.gov,See Terms of Use,published,,,Water Resources,,https://citydata.mesaaz.gov/resource/33i6-7c8w.json,official,n/a,https://data.mesaaz.gov/stories/s/2dcd-j2nx/,Confidential,Tagname not for public release - ok for all employee access,n/a,60,Daily,https://citydata.mesaaz.gov/resource/33i6-7c8w.json,n/a,n/a,n/a,2026-03-03T14:01:16.000,not_ready,n/a,n/a,n/a
168,https://citydata.mesaaz.gov/d/33r7-zxbh,33r7-zxbh,private,false,,citydata.mesaaz.gov,dataset,Mesa Police Department IA Pro Commendations,Commendations from Citizens and Departments submitted to IA Pro.,1,10/30/2024 10:31:00 PM,Oct,2024,10/30/2024 10:33:52 PM,Oct,2024,Police,"citizen,commendations,ia pro",0,Myja.Lark@MesaAZ.gov,,See Terms of Use,published,,,Police,,https://citydata.mesaaz.gov/resource/33r7-zxbh.json,official,n/a,https://data.mesaaz.gov/stories/s/2dcd-j2nx/,Public,,n/a,,As Needed / On Demand,https://citydata.mesaaz.gov/resource/33r7-zxbh.json,n/a,n/a,n/a,2024-10-30T22:33:59.000,not_ready,n/a,n/a,n/a
179,https://citydata.mesaaz.gov/d/369d-u9s3,369d-u9s3,private,false,,citydata.mesaaz.gov,dataset,Mesa PD Community Events,Details on Mesa PD community events,5,10/15/2024 06:41:54 PM,Oct,2024,10/15/2024 06:45:23 PM,Oct,2024,Police,,0,Rob Scott,opendata.info@mesaaz.gov,See Terms of Use,published,,,,,https://citydata.mesaaz.gov/resource/369d-u9s3.json,official,n/a,,Public,,n/a,As Needed,,https://citydata.mesaaz.gov/resource/369d-u9s3.json,n/a,n/a,n/a,2024-10-15T18:45:29.000,not_ready,n/a,n/a,n/a
180,https://citydata.mesaaz.gov/d/369d-u9s3/revisions/1,369d-u9s3:1,private,false,,citydata.mesaaz.gov,dataset,Mesa PD Community Events,Details on Mesa PD community events,0,10/15/2024 08:51:46 PM,Oct,2024,10/15/2024 06:45:23 PM,Oct,2024,Police,,0,Rob Scott,opendata.info@mesaaz.gov,See Terms of Use,unpublished,Mesa PD Community Events,369d-u9s3,,,,official,n/a,,Public,,n/a,As Needed,,,n/a,n/a,n/a,2024-10-15T18:45:29.000,not_ready,n/a,n/a,n/a
182,https://citydata.mesaaz.gov/d/36ca-n5rd,36ca-n5rd,site,false,,citydata.mesaaz.gov,dataset,Invoice Counts,,19,10/24/2023 05:24:56 PM,Oct,2023,05/20/2024 10:54:35 PM,May,2024,Community Services,,0,Ben.Wong@mesaaz.gov,,,published,,,,,https://citydata.mesaaz.gov/resource/36ca-n5rd.json,official,n/a,,,,n/a,,As Needed / On Demand,https://citydata.mesaaz.gov/resource/36ca-n5rd.json,n/a,n/a,n/a,2024-05-20T22:54:48.000,not_ready,n/a,n/a,n/a
186,https://citydata.mesaaz.gov/d/37kq-yjt4,37kq-yjt4,private,false,,citydata.mesaaz.gov,dataset,Monthly Pageview Statistics (RETIRED),This dataset is retired and replaced by https://citydata.mesaaz.gov/Public-Information-Office/Monthly-PageView-Statistics/8hb5-3pbs. Web analytics for www.mesaaz.gov,661,02/21/2018 11:03:56 PM,Feb,2018,02/14/2022 03:05:35 PM,Feb,2022,,,131,City of Mesa,,,published,,,,,https://citydata.mesaaz.gov/resource/37kq-yjt4.json,official,n/a,,,,n/a,999,Monthly,https://citydata.mesaaz.gov/resource/37kq-yjt4.json,n/a,n/a,n/a,2021-07-12T23:31:12.000,not_ready,n/a,n/a,n/a
188,https://citydata.mesaaz.gov/d/37q9-d27y,37q9-d27y,public,false,,citydata.mesaaz.gov,dataset,Crime Reporting Statistics,"***In January 2020, as part of implementing a new citywide police incident reporting system the City began moving away from reporting crime to the FBI Unified Crime Reporting (UCR) Program and instead to the new National Incident-Based Reporting System (NIBRS) format. For this reason, 2020 UCR data may have inconsistencies and/or inaccuracies. A filtered view of UCR data is available for 2011-2019 at https://citydata.mesaaz.gov/Police/Crime-Reporting-Statistics-Uniform-Crime-Reporting/bfen-qa5d

As of January 1, 2021, the National Incident-Based Reporting System (NIBRS) became the national crime data collection program. NIBRS was implemented to improve the overall quality of crime data collected by law enforcement, by capturing details on each single crime incident, as well as on separate offenses within the same incident. The historic Summary Reporting System (SRS) data collection, which collects more limited information than the more robust NIBRS, was phased out to make Uniform Crime Reporting (UCR) a NIBRS-only data collection.

Coming soon, look for a new dataset based on NIBRS, which will provide more complete and comprehensive data for law enforcement, researchers, and the public.

The Uniform Crime Reporting Program collects statistics on the number of offenses known to City of Mesa Police Department. Address and Location data are not exact location of incidents and have been rounded to nearest hundred block. Lat/Long are approximations only based on rounded hundred block. Part 1 offenses are reported monthly and are chosen by the Federal Bureau of Investigation (FBI) because they are serious crimes, they occur with regularity in all areas of the country, and they are likely to be reported to police. Part I offenses are defined as: Criminal homicide, Forcible Rape, Robbery, Aggravated Assault, Burglary (breaking or entering), Larceny-theft (except motor vehicle theft), Motor vehicle theft and Arson.",2977,01/26/2018 12:26:08 AM,Jan,2018,01/27/2021 05:40:29 PM,Jan,2021,Police,"violent,ucr,police,pd,fbi,part 1,crime",2722,City of Mesa,xPoliceData@MesaAZ.gov,See Terms of Use,published,,,Police,,https://citydata.mesaaz.gov/resource/37q9-d27y.json,official,n/a,https://data.mesaaz.gov/stories/s/2dcd-j2nx/,Public,,n/a,0,As Needed / On Demand,https://citydata.mesaaz.gov/resource/37q9-d27y.json,n/a,n/a,n/a,2024-07-01T14:40:17.000,approved,n/a,n/a,n/a
189,https://citydata.mesaaz.gov/d/383h-d4i3,383h-d4i3,private,false,,citydata.mesaaz.gov,dataset,Solid Waste - Customer Detail,Solid Waste - Customer Detail,6,06/12/2025 06:15:19 PM,Jun,2025,03/04/2026 05:26:07 PM,Mar,2026,Solid Waste,,0,Aruna Dave,,See Terms of Use,published,,,,,https://citydata.mesaaz.gov/resource/383h-d4i3.json,official,n/a,,,,n/a,,,https://citydata.mesaaz.gov/resource/383h-d4i3.json,n/a,n/a,n/a,2026-03-04T17:19:59.000,not_ready,n/a,n/a,n/a
196,https://citydata.mesaaz.gov/d/39q2-xas8,39q2-xas8,private,false,,citydata.mesaaz.gov,dataset,Falcon Field Flights,"Sourced from Cirium representing flight operations at Falcon Field Airport during calendar year 2025. Original data from file named ""cityofmesa_onetime_datadrop-2025-12-16"". This data later updated flights with missing 'primary_usage' values if the tail number matched flights with known 'primary_usage', usually with value ""Private Use"" and no longer matches exactly the original Cirium dataset.",67,01/08/2026 09:53:43 PM,Jan,2026,03/03/2026 07:19:50 PM,Mar,2026,Falcon Field Airport,,7,Evan Allred,,,published,,,,,https://citydata.mesaaz.gov/resource/39q2-xas8.json,official,n/a,,,,n/a,,,https://citydata.mesaaz.gov/resource/39q2-xas8.json,n/a,n/a,n/a,2026-03-03T19:15:30.000,not_ready,n/a,n/a,n/a
197,https://citydata.mesaaz.gov/d/39rt-2rfj,39rt-2rfj,private,false,,citydata.mesaaz.gov,dataset,Police Incidents pre-2020 (Private),"This dataset is no longer updated and includes historical records only. For current data see<b> <a href=""https://citydata.mesaaz.gov/Police/Police-Incidents-2020-present-Private-/5f6b-2hf3/about_data"">Police Incidents 2020-present</a></b>. Incidents based on initial police reports taken by officers when responding to calls for service. Data is modified for public use. Address and Location are not exact locations of incidents and have been rounded to nearest hundred block. Lat/Long are approximations only based on rounded hundred block. Incidents reported in this dataset may not correlate with 911 Events datasets and calls for Police service. 

The City of Mesa does not disclose information that is inflammatory in nature that impacts our citizens. Crimes reported in this data set have not been adjudicated in a court of law for final determination. 

Although sensitive crimes are included, the approximate address are NOT included. Therefore aggregate totals of crimes are accurate, without providing sensitive information. Addresses are not included for: sexual abuse, sexual assault, suicide, incest, molestation of a child or homicide. 

Similar information is also provided through the Communitycrimemap.com website, a 3rd party service that visually reviews crime data for Mesa and outlining areas. 

Some of the data fields provided are used to report to the Federal Bureau of Investigation. For a listing of data fields and description please see their UCR Program Data Collections page. Alternatively, please see the Bureau of Justice Statistics NIBRS website for a listing of data fields.",9860,01/25/2018 07:37:43 PM,Jan,2018,04/15/2025 06:16:20 PM,Apr,2025,Police,"911,police,pd,incident,crime",565,City of Mesa,xPoliceData@MesaAZ.gov,See Terms of Use,published,,,Police,,https://citydata.mesaaz.gov/resource/39rt-2rfj.json,official,n/a,https://data.mesaaz.gov/stories/s/2dcd-j2nx/,Sensitive (requires CMO approval),Includes location of sensitive incidents. Not for public release.,n/a,0,As Needed / On Demand,https://citydata.mesaaz.gov/resource/39rt-2rfj.json,n/a,n/a,n/a,2025-07-17T15:51:15.000,not_ready,n/a,n/a,n/a
200,https://citydata.mesaaz.gov/d/3amw-4rx5,3amw-4rx5,private,false,,citydata.mesaaz.gov,dataset,TEST - DoIT Cycle Replacements YTD Spend,,17,03/25/2025 06:52:11 PM,Mar,2025,03/30/2026 03:17:49 AM,Mar,2026,Information Technology,,0,Jenn Fisher,xInformationTechnologyData@MesaAZ.gov,See Terms of Use,published,,,Information Technology,,https://citydata.mesaaz.gov/resource/3amw-4rx5.json,official,n/a,,,,n/a,31,,https://citydata.mesaaz.gov/resource/3amw-4rx5.json,n/a,n/a,n/a,2026-03-30T03:17:49.000,not_ready,n/a,n/a,n/a
212,https://citydata.mesaaz.gov/d/3cy6-zvch,3cy6-zvch,private,false,,citydata.mesaaz.gov,dataset,Monthly PageView Statistics Other,,69,08/10/2022 05:48:24 PM,Aug,2022,08/11/2023 07:55:07 PM,Aug,2023,,,0,Michael VanWie,,,published,,,,,https://citydata.mesaaz.gov/resource/3cy6-zvch.json,official,n/a,,,,n/a,,,https://citydata.mesaaz.gov/resource/3cy6-zvch.json,n/a,n/a,n/a,2023-01-30T21:49:41.000,not_ready,n/a,n/a,n/a
223,https://citydata.mesaaz.gov/d/3fcc-dihj,3fcc-dihj,private,false,,citydata.mesaaz.gov,dataset,Code Violations Special Project 2020-22,,11,03/28/2023 02:33:03 PM,Mar,2023,03/28/2023 02:46:02 PM,Mar,2023,,,0,Joe Zhao,david.turner@mesaaz.gov,,published,,,,,https://citydata.mesaaz.gov/resource/3fcc-dihj.json,official,n/a,,,,n/a,,,https://citydata.mesaaz.gov/resource/3fcc-dihj.json,n/a,n/a,n/a,2023-03-28T14:50:24.000,not_ready,n/a,n/a,n/a
224,https://citydata.mesaaz.gov/d/3fda-wuur,3fda-wuur,private,false,,citydata.mesaaz.gov,dataset,Census Gateway Connector Test,,15,12/21/2022 04:07:27 PM,Dec,2022,08/04/2024 05:30:26 PM,Aug,2024,,,1,Evan Allred,,,published,,,,,https://citydata.mesaaz.gov/resource/3fda-wuur.json,official,n/a,,,,n/a,,,https://citydata.mesaaz.gov/resource/3fda-wuur.json,n/a,n/a,n/a,2024-08-04T17:30:26.000,not_ready,n/a,n/a,n/a
229,https://citydata.mesaaz.gov/d/3fp6-r2vm,3fp6-r2vm,private,false,,citydata.mesaaz.gov,dataset,Asian District Extended Tax Revenue by Post Month,STILL UNDER REVIEW,6,04/28/2022 05:23:13 PM,Apr,2022,03/30/2026 05:44:48 PM,Mar,2026,Business Services,,0,Jenn Fisher,,,published,,,,,https://citydata.mesaaz.gov/resource/3fp6-r2vm.json,official,n/a,,Confidential,,n/a,0,Daily,https://citydata.mesaaz.gov/resource/3fp6-r2vm.json,n/a,n/a,n/a,2022-09-07T19:28:04.000,not_ready,n/a,n/a,n/a
232,https://citydata.mesaaz.gov/d/3gdt-k8my,3gdt-k8my,private,false,,citydata.mesaaz.gov,dataset,BSD - Procurement Rebate - TEMP Dataset,,3,05/21/2024 05:52:44 PM,May,2024,05/21/2024 05:58:26 PM,May,2024,,,0,Joe Zhao,,,published,,,,,https://citydata.mesaaz.gov/resource/3gdt-k8my.json,official,n/a,,,,n/a,,,https://citydata.mesaaz.gov/resource/3gdt-k8my.json,n/a,n/a,n/a,2024-05-21T17:58:32.000,not_ready,n/a,n/a,n/a
233,https://citydata.mesaaz.gov/d/3gsi-jep8,3gsi-jep8,site,false,,citydata.mesaaz.gov,dataset,HR Wellness Center Patient Satisfaction,HR Wellness Center Patient Satisfaction based on out of the total number of emailed surveys sent out that are returned with a satisfactory or higher rating.,41,09/07/2021 04:19:09 PM,Sep,2021,03/05/2026 06:50:46 PM,Mar,2026,Human Resources,,0,Jenn Fisher,,See Terms of Use,published,,,Human Resources,,https://citydata.mesaaz.gov/resource/3gsi-jep8.json,official,n/a,https://data.mesaaz.gov/stories/s/2dcd-j2nx/,,,n/a,160,Quarterly,https://citydata.mesaaz.gov/resource/3gsi-jep8.json,n/a,n/a,n/a,2026-03-05T18:50:45.000,not_ready,n/a,n/a,n/a
248,https://citydata.mesaaz.gov/d/3k4w-8pjt,3k4w-8pjt,public,false,,citydata.mesaaz.gov,dataset,Arts and Culture - i.d.ea. Museum Memberships Summary,Summary of active memberships and new memberships added each month.,269,12/02/2020 10:48:43 PM,Dec,2020,02/23/2026 09:24:30 PM,Feb,2026,Arts & Culture,"i.d.e.a. museum,memberships,museum",56,City of Mesa,xArtsAndCultureData@MesaAZ.gov,See Terms of Use,published,,,Arts & Culture,,https://citydata.mesaaz.gov/resource/3k4w-8pjt.json,official,n/a,https://data.mesaaz.gov/stories/s/2dcd-j2nx/,Public,,n/a,60,Monthly,https://citydata.mesaaz.gov/resource/3k4w-8pjt.json,n/a,n/a,n/a,2026-02-23T21:24:29.000,approved,n/a,n/a,n/a
