"id","site","timestamp","year","place","dataset","exists","digital","public","online","free","machinereadable","bulk","openlicence","uptodate","url","format","licenseurl","dateavailable","officialtitle","publisher","reviewed","reviewResult","reviewComments","details","isCurrent","isOpen","submitter","reviewer","score"
"6bb826c9-978b-4d4c-be22-df88cb2d28ca","us-city","2018-02-02T23:42:36","2017","losangeles","web-analytics","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.lacity.org/A-Well-Run-City/LAcity-org-Website-Traffic/822f-gjp4","CSV, JSON, PDF, RDF, RSS, XLS, XLSX, XML","https://creativecommons.org/publicdomain/zero/1.0/legalcode",,"LAcity.org Website Traffic","Chief Data Officer","Yes","Yes"," ",,"Yes","Yes","Chelsea Ursaner","Ben Franklin","100"
"ed53b91c-ee26-427b-9d9b-85aaf36ecc08","us-city","2015-02-04T02:43:37","2015","boulder","parcels","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"No","https://bouldercolorado.gov/open-data/boulder-ownership-parcels/","SHP","https://opendefinition.org/licenses/cc-zero/",,,"City of Boulder","Yes","Yes",,"Submitted a request for updated data; it was last updated 2010.","Yes","Yes","Justin Crawford","Justin Crawford","90"
"b58926f8-359b-4dc4-a0cf-45fc9b0b8609","us-city","2014-02-22T18:51:27","2014","boulder","construction-permits","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://bouldercolorado.gov/open-data/boulder-construction-permits/","CSV","https://www.opendefinition.org/licenses/cc-zero","2/14/2014",,"City of Boulder","Yes","Yes",,,"Yes","Yes","anonymous","anonymous","100"
"df845d81-408a-4cb0-b291-c01f44777c94","us-city","2014-02-22T18:56:18","2014","boulder","zoning","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://bouldercolorado.gov/open-data/boulder-zoning/","shapefiles","https://www.opendefinition.org/licenses/cc-zero","July 2013",,"City of Boulder, GIS","Yes","Yes",,,"Yes","Yes","anonymous","anonymous","100"
"2af547e4-8b84-4e6c-a69f-57eb522db019","us-city","2014-03-14T22:17:20","2014","boulder","crime-stats","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","https://bouldercolorado.gov/police/police-blotter-and-call-logs","HTML",,,,"Boulder Police Department","Yes","Yes",,"The data is publicly available M-F via HTML on the police department's website.","Yes","No","Brittany Suszan","Brittany Suszan","45"
"c2068022-d589-40c7-a5e7-17e14c07a844","us-city","2018-02-02T23:44:31","2017","losangeles","asset-disclosure","Unsure","Unsure","Unsure","Unsure","Unsure","Unsure","Unsure",,"Unsure",,,,,,,"Yes","Yes"," ","Previous links were for lobbying data, which is a different census category.  Los Angeles does not seem to have open data around the following:

> *Top-level government officials’ financial assets, including: name of
> top-level government officials, title, investment information, prior
> and current business relationships, real estate interests, and
> personal income (including gifts and travel or speaking payments).*
","Yes","No","Chelsea Ursaner","Ben Franklin","0"
"e160c140-0fcc-46be-99ac-d17bc7f26291","us-city","2018-02-02T23:45:38","2017","losangeles","deeds","Yes","Yes","No","Yes","No","Yes","Yes",,"Yes","https://assessor.lacounty.gov/online-property-database-access/","Unspecified",,,"Assessor's Property Database (PDB) Inquiry System","LA County Assessor's Office","Yes","Yes"," ","County property data appear to be available online for sale. Bulk download or access to data through the Office of the Assessor's Property Database Inquiry System requires payment as specified here: https://assessor.lacounty.gov/price-list/.","Yes","No","Chelsea Ursaner","Ben Franklin","50"
"673cc0f7-e9ef-4507-a580-e6197e37dd68","us-city","2018-02-02T23:07:37","2017","losangeles","zoning","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://geohub.lacity.org/datasets/e423fbaad64749bfbfff3a93d038e01b_8","(With Geospatial data) KML, KMZ, Shapefile Original (Without Geospatial Data) CSV, JSON","https://geohub.lacity.org/datasets/e423fbaad64749bfbfff3a93d038e01b_8",,"Generalized Zoning","LA City Planning Department","Yes","Yes"," ","This dataset lives Geohub, LA's portal for geospatial data. ","Yes","Yes","Chelsea Ursaner","Ben Franklin","100"
"a39c3d89-bb47-4bff-8684-a79ac5904f41","us-city","2018-02-02T23:29:44","2017","losangeles","spending","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://controllerdata.lacity.org/Expenditures/City-Expenditures-by-Month/3ctd-sjrm","CSV, JSON, PDF, RDF, RSS, XLS, XLSX, XML","https://controllerdata.lacity.org/Expenditures/City-Expenditures-by-Month/3ctd-sjrm/about",,"City Expenditures by Month","Controller's Office","Yes","Yes"," ","This data must be used in tandem with the ""eCheckbook"" dataset (found here: https://controllerdata.lacity.org/checkbook) which has all vendor transactions on a line basis--i.e. which entities received each check. The two datasets are linked through the ""Fund,"" Fiscal Year, Department Name, or Fund Name columns.","Yes","Yes","Chelsea Ursaner","Ben Franklin","100"
"dd6ada08-3a0c-4efc-bc86-4857383a6587","us-city","2018-02-02T23:43:40","2017","losangeles","food-safety","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://ehservices.publichealth.lacounty.gov/LIVES/LABusinesses.zip","CSV","https://ehservices.publichealth.lacounty.gov/",,"Inspections","County of Los Angeles Public Health","Yes","Yes"," ","Note 2015 link to dataset on US Cities Open Census is broken, that url also indicated the data may have been from 2014. Data from 2014, 2015 though Oct 2015 is available from Los Angeles County here: https://data.lacounty.gov/Environmental/LOS-ANGELES-COUNTY-RESTAURANT-AND-MARKET-VIOLATION/239a-wgrk","Yes","Yes","Chelsea Ursaner","Ben Franklin","100"
"15d4afd7-29be-4a9b-80db-893c4c253c18","us-city","2018-02-02T23:37:12","2017","losangeles","public-buildings","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://geohub.lacity.org/datasets/7b5c461fe30b402585d18ec4b9c598a8_0","CSV, GeoJSON, KMZ, Shapefile, APIs","https://lahub.maps.arcgis.com/home/item.html?id=7b5c461fe30b402585d18ec4b9c598a8",,"City-Owned Property","City of Los Angeles Mayor's Office","Yes","Yes"," ",,"Yes","Yes","Chelsea Ursaner","Ben Franklin","100"
"68bb41fb-02ad-4ec9-b28a-c7b006b57e40","us-city","2018-02-02T23:44:17","2017","losangeles","contracts","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://controllerdata.lacity.org/Purchasing/LA-Procurement/xxkt-eu4z","CSV, JSON, PDF, RDF, RSS, XLS, XLSX, XML","https://controllerdata.lacity.org/Purchasing/LA-Procurement/xxkt-eu4z/about",,"LA Procurement","City of Los Angeles, Office of the Controller","Yes","Yes"," ","Data available in bulk through the ControlPanel LA portal.","Yes","Yes","Chelsea Ursaner","Ben Franklin","100"
"596f332f-78ae-4884-b4b6-4828f0687ad2","us-city","2018-02-02T23:11:09","2017","losangeles","parcels","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.lacity.org/A-Livable-and-Sustainable-City/Parcels/sa82-xry4","(with Geospatial data) KML, KMZ, Shapefile, Original; (without Geospatial data) CSV, JSON","https://data.lacity.org/A-Livable-and-Sustainable-City/Parcels/sa82-xry4/about",,"Parcels","Public Works: Engineering ","Yes","Yes"," ","Also available on the LA City Geohub https://geohub.lacity.org/datasets/3b9f7696cd444b168ca6cf1726ae8420_5 ","Yes","Yes","Chelsea Ursaner","Ben Franklin","100"
"5f24cc65-2418-4f08-85e0-16d621a734cc","us-city","2018-02-02T23:45:24","2017","losangeles","lobbyist","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.lacity.org/A-Well-Run-City/CEC-Payments-Made-by-Clients-to-Registered-Lobbyin/h6ky-vznd","CSV, JSON, PDF, RDF, RSS, XLS, XLSX, XML","https://data.lacity.org/A-Well-Run-City/CEC-Payments-Made-by-Clients-to-Registered-Lobbyin/h6ky-vznd/about",,"CEC Payments Made by Clients to Registered Lobbyists","Ethics Commission","Yes","Yes"," ","A new dataset for ""City Agencies Lobbied"" has been created by the Ethic Commission to address the problem of having to visit links inside each case. This makes tracking that activity much easier. There is still the problem of having the original data being created without a ""case number"" (despite their being a dedicated place for it in the lobbying disclosure form). I'm not sure how important this information is for disclosure purposes, but it might be for tracking purposes. A case number is also not referenced in the actual data set API linked above. 

KB: Note that this dataset has data through 2016.","Yes","Yes","Chelsea Ursaner","Ben Franklin","100"
"c4ab7ff7-2f36-4187-93ca-fb5c8410c50c","us-city","2018-02-02T23:13:30","2017","losangeles","construction-permits","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.lacity.org/A-Prosperous-City/Building-and-Safety-Permit-Information/yv23-pmwf","CSV, JSON, PDF, RDF, RSS, XLS, XLSX, XML","https://data.lacity.org/A-Prosperous-City/Building-and-Safety-Permit-Information/yv23-pmwf/about",,"Building and Safety Permit Information","LA County Department of Building & Safety","Yes","Yes"," ","Updated daily","Yes","Yes","Chelsea Ursaner","Ben Franklin","100"
"23175c9b-5c40-4199-b785-20907bac2195","us-city","2018-02-02T23:12:28","2017","losangeles","budget","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.lacity.org/A-Prosperous-City/Open-Budget-Appropriations-Fiscal-Years-2010-2017/5242-pnmt","CSV, JSON, PDF, RDF, RSS, XLS, XLSX, XML","https://data.lacity.org/A-Prosperous-City/Open-Budget-Appropriations-Fiscal-Years-2010-2017/5242-pnmt/about",,"LA City Budget","City Administrative Officer","Yes","Yes"," ",,"Yes","Yes","Chelsea Ursaner","Ben Franklin","100"
"65b25c2b-0357-42a1-9600-d4cde8d9d7b8","us-city","2018-02-02T23:15:56","2017","losangeles","business-listings","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.lacity.org/A-Prosperous-City/Listing-of-Active-Businesses/6rrh-rzua","CSV, JSON, PDF, RDF, RSS, XLS, XLSX, XML","https://data.lacity.org/A-Prosperous-City/Listing-of-Active-Businesses/6rrh-rzua/about",,"Listing of Active Businesses","Office of Finance","Yes","Yes"," ","The ""names"" of businesses often appear to be conflated with the names of business owners. Frequently there is no ""Doing Business As (DBA)"" name at all. ""Active business"" is defined as ""a registered business whose owner has not notified the Office of Finance of a cease of business operations."" This seem problematic for housekeeping purposes if many businesses never bother to notify the Office of Finance or the City in general. ","Yes","Yes","Chelsea Ursaner","Ben Franklin","100"
"bd321911-42c7-404a-90c6-15baeb657f8a","us-city","2017-02-04T17:06:26","2017","austin","crime-stats","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.austintexas.gov/Public-Safety/APD-Incident-Extract-YTD/b4y9-5x39",,"https://data.austintexas.gov/Public-Safety/APD-Incident-Extract-YTD/b4y9-5x39",,"APD Incident Extract YTD","Austin Police Department","Yes","Yes"," ","Lat/long numbers are only available for one in 10 entries. the rest are street addresses. It would be easier if their were more provided as Lat/long.

Dataset linked is year to date, but previous years are available as separate years on the city data portal.","Yes","Yes","David Infortunio","Ben Franklin","100"
"9655462b-64f8-4564-a71a-5be56820210e","us-city","2018-01-02T15:24:38","2017","vegas","crime-stats","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://opendata.lasvegasnevada.gov/Public-Safety/Las-Vegas-Metropolitan-Police-calls-for-service/mapc-ixca/data","csv, html, json, xml","https://opendata.lasvegasnevada.gov/dataset/Open-Data-Policy/fzgv-7d28",,"Las Vegas Metropolitan Police calls for service","Las Vegas Metro PD","Yes","Yes"," ","LVMPD is supplying the City of Las Vegas with up-to-date information regarding calls for service.

","Yes","Yes","Nichole Mali","Ben Franklin","100"
"31d781ad-614f-44df-95dd-3c2a33defc08","us-city","2014-11-14T14:23:31","2014","washingtondc","transit","Yes","Yes","Yes","Yes","Yes","Yes","Unsure",,"Yes","https://developer.wmata.com/",,"https://developer.wmata.com/page/API_Terms_of_Use",,,"WMATA","Yes","Yes",,,"Yes","Yes","Joshua Tauberer","Joshua Tauberer","90"
"a556bfb2-4c12-4c9f-905c-fde78fdb3be2","us-city","2017-04-10T01:56:55","2017","washingtondc","spending","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://opendata.dc.gov/datasets/purchase-orders-in-2017","CSV, JSON","https://dc.gov/node/939602",,"Purchase Orders","DC Office of Contracting and Procurement","Yes","Yes"," ","Purchase orders back to 2008: https://opendata.dc.gov/datasets?t=financials","Yes","Yes","Andy Turner","Ben Franklin","100"
"bc7140fc-87a8-4603-a82e-66eb3324fb26","us-city","2017-03-04T22:09:30","2017","sacramento","deeds","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","https://erosi.saccounty.net/",,,,,"Sacramento county clerk recorder","Yes","Yes"," ","Quality of content: very low. The actual deeds are not accessible (as they could be as PDFs), and digitized information is limited to party name, party type, type of document (I.e. Tax lien state), and then the book and page number where the actual document is located. Especially in the case of real property not providing addresses is inconvenient. 
It is beneficial that the limited searching capabilities provided do exist. 

Quality of data structure: very low. A complete data set does not exist, and the partial set is not available in its entirety in any format. ","Yes","No","Kristin V","Ben Franklin","45"
"ac54df7d-6e5b-44e3-ac11-b552d42bdd6f","us-city","2017-03-04T22:04:35","2017","sacramento","assessment","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","https://assessorparcelviewer.saccounty.net/JSViewer/assessor.html",,,,"Assessor Parcel Viewer","Sacramento County Assessor","Yes","Yes"," ","Records can be searched individually through the county's assessor parcel viewer. The data is outputted in HTML tables and there is no API. Data is Owner information is only provided by request. Individual identifiers for persons are not included. Fees are charged for building characteristic information.","Yes","No","Kristin V","Ben Franklin","45"
"122c2d44-4859-4919-986a-f4882a8787cc","us-city","2014-02-22T21:51:54","2014","sacramento","public-buildings","No","No","No","No","No","No","No",,"No",,,,,,,"Yes","Yes",,,"Yes","No","Kaleb Clark","Kaleb Clark","0"
"92d5ea62-efe8-4dff-a529-2e4b77a5d30a","us-city","2017-03-04T22:52:24","2017","sacramento","code-enforcement","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","https://www.citizenserve.com/Sacramento/CitizenController?Action=DisplaySearchPage&CtzPagePrefix=Sa&InstallationID=43",,,,,"City of Sacramento","Yes","Yes"," ","Violations are several clicks deep. You must know specific address or case ID to look up violations.","Yes","No","Gavin DeSchutter","Ben Franklin","45"
"210a6264-00f9-4eed-b47c-abe09f9c042d","us-city","2017-03-04T20:55:39","2017","sacramento","campaign-finance","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://nf4.netfile.com/pub2/Default.aspx?aid=SAC&AspxAutoDetectCookieSupport=1","Excel",,,"The Public Portal contains financial information provided by candidates and committees. It can answer questions about who is contributing money, who is receiving money, and how it is being spent.","City Clerk of Sacramento","Yes","Yes"," ","Each campaign transaction is listed with amounts, dates, and identification information. The data is provided in multiple Excel sheets. Sheets are broken down by individual, corporate, independent expenditures. There is no API for accessing the data.","Yes","No","Gavin DeSchutter","Ben Franklin","70"
"c84dbcc4-eb6b-46b2-a550-e466e00bb38e","us-city","2017-03-04T22:57:16","2017","sacramento","zoning","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://www.cityofsacramento.org/-/media/Corporate/Files/GIS/DataDownloads/Zoning.zip","Shapefiles in ZIP",,,,"City of Sacramento","Yes","Yes"," ","Not on official data portal, but in legacy GIS web page.","Yes","No","Joel Riphagen","Ben Franklin","70"
