"MOD_NAME","ITM_NAME","PAG_NAME","DSCR","ITM_TYPE","FLD_LEN","DECML","ITM_REQUIRED","ITM_UNIQUE","MAPPING_NOTES","CODE_CHANGES","PREV_MOD_NAME","PREV_ITM_NAME"
"BIOSPECIMEN_CELL_CATALOG","CMA_CALLS","","Chromosome Microarray Analysis Calls","CHAR","0","","","","","","",""
"BIOSPECIMEN_CELL_CATALOG","CMA_INTERPRETATION","","Chromosome Microarray Analysis Interpretation","CHAR","0","","","","","","",""
"BIOSPECIMEN_CELL_CATALOG","CUSTODIAL_DOMAIN","","Custodial Domain","CHAR","20","","","","","","",""
"BIOSPECIMEN_CELL_CATALOG","FREEZING_MEDIA","","Freezing Media","CHAR","100","","","","","","",""
"BIOSPECIMEN_CELL_CATALOG","IDENTITY_TEST","","Identity Test Result","CHAR","100","","","","","","",""
"BIOSPECIMEN_CELL_CATALOG","KARYOTYPE","","Karotype Result","CHAR","100","","","","","","",""
"BIOSPECIMEN_CELL_CATALOG","KARYOTYPE_PROCEDURE","","Karotype Procedure","CHAR","100","","","","","","",""
"BIOSPECIMEN_CELL_CATALOG","MYCOPLASMA","","Mycoplasma Result","CHAR","100","","","","","","",""
"BIOSPECIMEN_CELL_CATALOG","NONCONFORMANCE","","Nonconformance Reason","CHAR","100","","","","","","",""
"BIOSPECIMEN_CELL_CATALOG","NUM_AVAILABLE","","Num Aliquots Available","NUMBER","4","0","","","","","",""
"BIOSPECIMEN_CELL_CATALOG","PARENT_CELL_TYPE","","Parent Cell Type","CHAR","100","","","","","","",""
"BIOSPECIMEN_CELL_CATALOG","PARENT_SPECIMEN_ID","","Parent Specimen ID","CHAR","100","","","","","","",""
"BIOSPECIMEN_CELL_CATALOG","PASSAGE_NUMBER_AT_FREEZE","","Passage Number at Freeze","NUMBER","3","0","","","","","",""
"BIOSPECIMEN_CELL_CATALOG","PLURIPOTENCY","","Pluripotency Result","CHAR","100","","","","","","",""
"BIOSPECIMEN_CELL_CATALOG","QUANTITY","","Quantity","NUMBER","12","4","","","","","",""
"BIOSPECIMEN_CELL_CATALOG","QUANTITY_UNITS","","Quantity Units","CHAR","100","","","","","","",""
"BIOSPECIMEN_CELL_CATALOG","REPROGRAMMING_METHOD","","Reprogramming Method","CHAR","100","","","","","","",""
"BIOSPECIMEN_CELL_CATALOG","SPECIMEN_NO","","Specimen Number","NUMBER","6","0","","","","","",""
"BIOSPECIMEN_CELL_CATALOG","STERILITY_TEST","","Sterility Test Result","CHAR","100","","","","","","",""
"BIOSPECIMEN_CELL_CATALOG","TYPE","","Type","CHAR","100","","","","","","",""
"BIOSPECIMEN_CELL_CATALOG","VENDOR","","Cell Line Creator","CHAR","100","","","","","","",""
"BIOSPECIMEN_PROJECTS","CATEGORY","","Category Name","CHAR","10","","","","","","",""
"BIOSPECIMEN_PROJECTS","PI_EMAIL","","Email of PI","CHAR","60","","","","","","",""
"BIOSPECIMEN_PROJECTS","PI_INSTITUTION","","Name of PI Instituion","CHAR","64","","","","","","",""
"BIOSPECIMEN_PROJECTS","PI_NAME","","Name of Project PI","CHAR","64","","","","","","",""
"BIOSPECIMEN_PROJECTS","PI_PROJECT_NAME","","Name of PI Project","CHAR","250","","","","","","",""
"BIOSPECIMEN_PROJECTS","PROJECTID","","Project ID for Analysis","NUMBER","8","0","","","","","",""
"BIOSPECIMEN_PROJECTS","SEQUESTERED_COHORT","","Enrollment Cohort","NUMBER","2","0","","","","","",""
"BIOSPECIMEN_RESULTS","CLINICAL_EVENT","","Visit ID","CHAR","8","","","","","","",""
"BIOSPECIMEN_RESULTS","COHORT","","Enrollment Cohort","CHAR","16","","","","","","",""
"BIOSPECIMEN_RESULTS","PATNO","","Participant ID","NUMBER","8","0","","","","","",""
"BIOSPECIMEN_RESULTS","PI_INSTITUTION","","Name of PI Instituion","CHAR","64","","","","","","",""
"BIOSPECIMEN_RESULTS","PI_NAME","","Name of Project PI","CHAR","64","","","","","","",""
"BIOSPECIMEN_RESULTS","PROJECTID","","Project ID for Analysis","NUMBER","8","0","","","","","",""
"BIOSPECIMEN_RESULTS","RUNDATE","","Run Date of Test","DATE","","","","","","","",""
"BIOSPECIMEN_RESULTS","SAMPLEID","","Sample ID","CHAR","18","","","","","","",""
"BIOSPECIMEN_RESULTS","SEX","","Sex of participant at birth","CHAR","6","","","","","","",""
"BIOSPECIMEN_RESULTS","TESTNAME","","Test Type","CHAR","75","","","","","","",""
"BIOSPECIMEN_RESULTS","TESTVALUE","","Test Value","CHAR","36","","","","","","",""
"BIOSPECIMEN_RESULTS","TYPE","","Sample Type","CHAR","36","","","","","","",""
"BIOSPECIMEN_RESULTS","UNITS","","Units of Measure","CHAR","255","","","","","","",""
"BIOSPECIMEN_SLIDE_CATALOG","AUTOPSY SITE","","SITE NAME","CHAR","1","","","","","","",""
"BIOSPECIMEN_SLIDE_CATALOG","BRAIN_REGION","","BRAIN REGION","CHAR","2","","","","","","",""
"BIOSPECIMEN_SLIDE_CATALOG","FILE TYPE","","WHOLE SLIDE IMAGE FILE TYPE","CHAR","1","","","","","","",""
"BIOSPECIMEN_SLIDE_CATALOG","FILENAME","","IMAGE FILE NAME","CHAR","1","","","","","","",""
"BIOSPECIMEN_SLIDE_CATALOG","HEMISPHERE","","HEMISPHERE","CHAR","1","","","","","","",""
"BIOSPECIMEN_SLIDE_CATALOG","PATNO","","PATIENT  NUMBER","NUMBER","6","0","","","","","",""
"BIOSPECIMEN_SLIDE_CATALOG","RESOLUTION","","WHOLE SLIDE IMAGE RESOLUTION ","CHAR","1","","","","","","",""
"BIOSPECIMEN_SLIDE_CATALOG","SCANNER","","WHOLE SLIDE IMAGE SCANNER NAME","CHAR","1","","","","","","",""
"BIOSPECIMEN_SLIDE_CATALOG","STAIN","","STAIN","CHAR","1","","","","","","",""
"C05AECLINAST","ADMIN_CNO","C05AECLINAST","Administering Site Number","NUMBER","12","0","","","Excluded due to PHI","","",""
"C05AECLINAST","C05AERPRT","C05AECLINAST","If Yes, were any adverse events observed?","NUMBER","1","0","","","","","",""
"C05AECLINAST","C05ASTYN","C05AECLINAST","If Yes, were adverse events assessed following the procedure?","NUMBER","1","0","","","","","",""
"C05AECLINAST","C05CLNCONDCTVIS","C05AECLINAST","Was a C05-05 PET imaging scan conducted at this visit?","NUMBER","1","0","","","","","",""
"C05AECLINAST","C05NOASTRSN","C05AECLINAST","If No, please explain: ","TEXT","","","","","","","",""
"C05AECLINAST","CNO","C05AECLINAST","Site Number","NUMBER","12","0","","","Excluded due to PHI","","",""
"C05AECLINAST","EVENT_ID","C05AECLINAST","Visit ID","TEXT","6","","","","","","",""
"C05AECLINAST","INFODT","C05AECLINAST","Assessment Date","DATE","","","","","","","",""
"C05AECLINAST","LAST_UPDATE","C05AECLINAST","Date of most recent update to record","DATE","","","","","","","",""
"C05AECLINAST","ORIG_CNO","C05AECLINAST","Original Site Number","NUMBER","12","0","","","Excluded due to PHI","","",""
"C05AECLINAST","ORIG_ENTRY","C05AECLINAST","Date of original data entry","DATE","","","","","","","",""
"C05AECLINAST","PAG_NAME","C05AECLINAST","Page Name","TEXT","13","","","","","","",""
"C05AECLINAST","PATNO","C05AECLINAST","Participant ID","NUMBER","18","0","","","","","",""
"C05AECLINAST","REC_ID","C05AECLINAST","Record ID","TEXT","36","","","","","","",""
"C05AECLINAST","SUB_EVENT_ID","C05AECLINAST","Substudy Visit ID","TEXT","8","","","","","","",""
"C05CNSNT","CNO","C05CNSNT","Site Number","NUMBER","12","0","","","Excluded due to PHI","","",""
"C05CNSNT","DOCCONSNTC05","C05CNSNT","Informed consent was discussed with participant and/or legally authorized representative for the PPMI 021 C05-05 PET Imaging Study. Participant and/or legally authorized representative was given adequate time to read the informed consent, the opportunity to ask questions and consent was obtained prior to any study procedures being performed.","NUMBER","1","0","","","","","",""
"C05CNSNT","EVENT_ID","C05CNSNT","Visit ID","TEXT","6","","","","","","",""
"C05CNSNT","INFODT","C05CNSNT","Assessment Date","DATE","","","","","","","",""
"C05CNSNT","LAST_UPDATE","C05CNSNT","Date of most recent update to record","DATE","","","","","","","",""
"C05CNSNT","ORIG_CNO","C05CNSNT","Original Site Number","NUMBER","12","0","","","Excluded due to PHI","","",""
"C05CNSNT","ORIG_ENTRY","C05CNSNT","Date of original data entry","DATE","","","","","","","",""
"C05CNSNT","PAG_NAME","C05CNSNT","Page Name","TEXT","13","","","","","","",""
"C05CNSNT","PATNO","C05CNSNT","Participant ID","NUMBER","18","0","","","","","",""
"C05CNSNT","REC_ID","C05CNSNT","Record ID","TEXT","36","","","","","","",""
"C05CONCL","CNO","C05CONCL","Site Number","NUMBER","12","0","","","Excluded due to PHI","","",""
"C05CONCL","EVENT_ID","C05CONCL","Visit ID","TEXT","6","","","","","","",""
"C05CONCL","INFODT","C05CONCL","Assessment Date","DATE","","","","","","","",""
"C05CONCL","LAST_UPDATE","C05CONCL","Date of most recent update to record","DATE","","","","","","","",""
"C05CONCL","ORIG_CNO","C05CONCL","Original Site Number","NUMBER","12","0","","","Excluded due to PHI","","",""
"C05CONCL","ORIG_ENTRY","C05CONCL","Date of original data entry","DATE","","","","","","","",""
"C05CONCL","PAG_NAME","C05CONCL","Page Name","TEXT","13","","","","","","",""
"C05CONCL","PATNO","C05CONCL","Participant ID","NUMBER","18","0","","","","","",""
"C05CONCL","REC_ID","C05CONCL","Record ID","TEXT","36","","","","","","",""
"C05CONCL","SUB_EVENT_ID","C05CONCL","Substudy Visit ID","TEXT","8","","","","","","",""
"C05CONCL","WDDT","C05CONCL","Withdrawal date","DATE","","","","","","","",""
"C05CONCL","WDRSN","C05CONCL","Reason for withdrawal","NUMBER","1","0","","","","","",""
"C05CONCL","WDRSNCM","C05CONCL","Other reason for withdrawal comment","TEXT","","","","","Excluded due to PHI","","",""
"C05CONCL","WDRSNPD","C05CONCL"," Did increasing PD disability contribute to the decision to withdraw from the PPMI C05-05 PET Imaging Study? ","NUMBER","1","0","","","","","",""
"C05ELIG","CNO","C05ELIG","Site Number","NUMBER","12","0","","","Excluded due to PHI","","",""
"C05ELIG","EVENT_ID","C05ELIG","Visit ID","TEXT","6","","","","","","",""
"C05ELIG","EXABCOND","C05ELIG","","NUMBER","1","0","","","","","",""
"C05ELIG","EXRAD50","C05ELIG","","NUMBER","1","0","","","","","",""
"C05ELIG","INCNSNT","C05ELIG","","NUMBER","1","0","","","","","",""
"C05ELIG","INENRLPPMI","C05ELIG","","NUMBER","1","0","","","","","",""
"C05ELIG","INFODT","C05ELIG","Assessment Date","DATE","","","","","","","",""
"C05ELIG","INSEX","C05ELIG","","NUMBER","1","0","","","","","",""
"C05ELIG","LAST_UPDATE","C05ELIG","Date of most recent update to record","DATE","","","","","","","",""
"C05ELIG","ORIG_CNO","C05ELIG","Original Site Number","NUMBER","12","0","","","Excluded due to PHI","","",""
"C05ELIG","ORIG_ENTRY","C05ELIG","Date of original data entry","DATE","","","","","","","",""
"C05ELIG","PAG_NAME","C05ELIG","Page Name","TEXT","13","","","","","","",""
"C05ELIG","PATNO","C05ELIG","Participant ID","NUMBER","18","0","","","","","",""
"C05ELIG","REC_ID","C05ELIG","Record ID","TEXT","36","","","","","","",""
"C05ELIG","SUB_EVENT_ID","C05ELIG","Substudy Visit ID","TEXT","8","","","","","","",""
"C05IMAG","ADMIN_CNO","C05IMAG","Administering Site Number","NUMBER","12","0","","","Excluded due to PHI","","",""
"C05IMAG","CNO","C05IMAG","Site Number","NUMBER","12","0","","","Excluded due to PHI","","",""
"C05IMAG","DIASUPAF","C05IMAG","Supine BP - diastolic - after injection (mmHg)","NUMBER","12","0","","","","","",""
"C05IMAG","DIASUPBF","C05IMAG","Supine BP - diastolic - before injection (mmHg)","NUMBER","12","0","","","","","",""
"C05IMAG","DIFFLOC","C05IMAG","Completed at another PPMI site on behalf of this clinical site","NUMBER","1","0","","","","","",""
"C05IMAG","EVENT_ID","C05IMAG","Visit ID","TEXT","6","","","","","","",""
"C05IMAG","HRSUPAF","C05IMAG","Supine heart rate - after injection (bpm)","NUMBER","12","0","","","","","",""
"C05IMAG","HRSUPBF","C05IMAG","Supine heart rate - before injection (bpm)","NUMBER","12","0","","","","","",""
"C05IMAG","INFODT","C05IMAG","Assessment Date","DATE","","","","","","","",""
"C05IMAG","INJECTTM","C05IMAG","Time of Injection","TIME","","","","","","","",""
"C05IMAG","INVEVLAF","C05IMAG","Was a study physician (or designee) present to evaluate the participant prior to discharge?","NUMBER","1","0","","","","","",""
"C05IMAG","INVEVLAFCM","C05IMAG","Study physician (or designee) not present to evaluate the participant prior to discharge comment","TEXT","","","","","Excluded due to PHI","","",""
"C05IMAG","INVEVLBF","C05IMAG","Was a study physician present to evaluate the participant prior to injection?","NUMBER","1","0","","","","","",""
"C05IMAG","INVEVLBFCM","C05IMAG","Study physician not able to evaluate before injection comment","TEXT","","","","","Excluded due to PHI","","",""
"C05IMAG","LAST_UPDATE","C05IMAG","Date of most recent update to record","DATE","","","","","","","",""
"C05IMAG","ORIG_CNO","C05IMAG","Original Site Number","NUMBER","12","0","","","Excluded due to PHI","","",""
"C05IMAG","ORIG_ENTRY","C05IMAG","Date of original data entry","DATE","","","","","","","",""
"C05IMAG","PAG_NAME","C05IMAG","Page Name","TEXT","13","","","","","","",""
"C05IMAG","PATNO","C05IMAG","Participant ID","NUMBER","18","0","","","","","",""
"C05IMAG","PETCMPT","C05IMAG","Was C05-05 PET imaging scan completed?","NUMBER","1","0","","","","","",""
"C05IMAG","PETCMPTCM","C05IMAG","C05-05 PET imaging scan not completed comment","TEXT","","","","","Excluded due to PHI","","",""
"C05IMAG","REC_ID","C05IMAG","Record ID","TEXT","36","","","","","","",""
"C05IMAG","SUB_EVENT_ID","C05IMAG","Substudy Visit ID","TEXT","8","","","","","","",""
"C05IMAG","SYSSUPAF","C05IMAG","Supine BP - systolic - after injection (mmHg)","NUMBER","12","0","","","","","",""
"C05IMAG","SYSSUPBF","C05IMAG","Supine BP - systolic - before injection (mmHg)","NUMBER","12","0","","","","","",""
"C05IMAG","VITLTMAF","C05IMAG","Vital Sign Time - after injection","TIME","","","","","","","",""
"C05IMAG","VITLTMBF","C05IMAG","Vital Sign Time - before injection","TIME","","","","","","","",""
"C05PREGNANC","ADMIN_CNO","C05PREGNANC","Administering Site Number","NUMBER","12","0","","","Excluded due to PHI","","",""
"C05PREGNANC","CNO","C05PREGNANC","Site Number","NUMBER","12","0","","","Excluded due to PHI","","",""
"C05PREGNANC","EVENT_ID","C05PREGNANC","Visit ID","TEXT","6","","","","","","",""
"C05PREGNANC","INFODT","C05PREGNANC","Assessment Date:","DATE","","","","","","","",""
"C05PREGNANC","LAST_UPDATE","C05PREGNANC","Date of most recent update to record","DATE","","","","","","","",""
"C05PREGNANC","ORIG_CNO","C05PREGNANC","Original Site Number","NUMBER","12","0","","","Excluded due to PHI","","",""
"C05PREGNANC","ORIG_ENTRY","C05PREGNANC","Date of original data entry","DATE","","","","","","","",""
"C05PREGNANC","PAG_NAME","C05PREGNANC","Page Name","TEXT","13","","","","","","",""
"C05PREGNANC","PATNO","C05PREGNANC","Participant ID","NUMBER","18","0","","","","","",""
"C05PREGNANC","PREGAPPL","C05PREGNANC","Participant is a female of childbearing potential","NUMBER","1","0","","","","","",""
"C05PREGNANC","REC_ID","C05PREGNANC","Record ID","TEXT","36","","","","","","",""
"C05PREGNANC","SUB_EVENT_ID","C05PREGNANC","Substudy Visit ID","TEXT","8","","","","","","",""
"C05PREGNANC","UPREGPERFCM","C05PREGNANC","Urine pregnancy test not completed comment","TEXT","","","","","Excluded due to PHI","","",""
"C05PREGNANC","UPREGPRF","C05PREGNANC","Urine pregnancy test performed","NUMBER","1","0","","","","","",""
"C05PREGNANC","UPRGCNBF","C05PREGNANC","Urine pregnancy test confirmed prior to 18F-C05-05 injection","NUMBER","1","0","","","","","",""
"C05PREGNANC","UPRGCNBFCM","C05PREGNANC","Urine pregnancy test result not confirmed prior to 18F-C05-05 injection comment","TEXT","","","","","Excluded due to PHI","","",""
"C05PREGNANC","UPRGRSLT","C05PREGNANC","Urine pregnancy test result","NUMBER","1","0","","","","","",""
"C05REPPREG","CNO","C05REPPREG","Site Number","NUMBER","12","0","","","Excluded due to PHI","","",""
"C05REPPREG","EVENT_ID","C05REPPREG","Visit ID","TEXT","6","","","","","","",""
"C05REPPREG","INFODT","C05REPPREG","Assessment Date","DATE","","","","","","","",""
"C05REPPREG","LAST_UPDATE","C05REPPREG","Date of most recent update to record","DATE","","","","","","","",""
"C05REPPREG","ORIG_CNO","C05REPPREG","Original Site Number","NUMBER","12","0","","","Excluded due to PHI","","",""
"C05REPPREG","ORIG_ENTRY","C05REPPREG","Date of original data entry","DATE","","","","","","","",""
"C05REPPREG","PAG_NAME","C05REPPREG","Page Name","TEXT","13","","","","","","",""
"C05REPPREG","PATNO","C05REPPREG","Participant ID","NUMBER","18","0","","","","","",""
"C05REPPREG","PREG30C05","C05REPPREG","Pregnant within 30 days of C05-05 injection?","NUMBER","1","0","","","","","",""
"C05REPPREG","PREGWHO","C05REPPREG","Participant or participant partner is pregnant?","NUMBER","1","0","","","","","",""
"C05REPPREG","REC_ID","C05REPPREG","Record ID","TEXT","36","","","","","","",""
"C05REPPREG","SUB_EVENT_ID","C05REPPREG","Substudy Visit ID","TEXT","8","","","","","","",""
"C05SCRNFAIL","CNO","C05SCRNFAIL","Site Number","NUMBER","12","0","","","Excluded due to PHI","","",""
"C05SCRNFAIL","EVENT_ID","C05SCRNFAIL","Visit ID","TEXT","6","","","","","","",""
"C05SCRNFAIL","INFODT","C05SCRNFAIL","Assessment Date","DATE","","","","","","","",""
"C05SCRNFAIL","LAST_UPDATE","C05SCRNFAIL","Date of most recent update to record","DATE","","","","","","","",""
"C05SCRNFAIL","ORIG_CNO","C05SCRNFAIL","Original Site Number","NUMBER","12","0","","","Excluded due to PHI","","",""
"C05SCRNFAIL","ORIG_ENTRY","C05SCRNFAIL","Date of original data entry","DATE","","","","","","","",""
"C05SCRNFAIL","PAG_NAME","C05SCRNFAIL","Page Name","TEXT","13","","","","","","",""
"C05SCRNFAIL","PATNO","C05SCRNFAIL","Participant ID","NUMBER","18","0","","","","","",""
"C05SCRNFAIL","REC_ID","C05SCRNFAIL","Record ID","TEXT","36","","","","","","",""
"C05SCRNFAIL","RSNDEC","C05SCRNFAIL","Reason for declining","NUMBER","2","0","","","","","",""
"C05SCRNFAIL","SCRNFAILRSN","C05SCRNFAIL","Reason participant did not enroll in PPMI C05-05 PET Imaging","NUMBER","1","0","","","","","",""
"C05SCRNFAIL","SUB_EVENT_ID","C05SCRNFAIL","Substudy Visit ID","TEXT","8","","","","","","",""
"C05TEL","C05CNTACTYN","C05TEL","Was contact made during this telephone call?","NUMBER","1","0","","","","","",""
"C05TEL","C05CNTRSN","C05TEL","Reason for no contact","NUMBER","1","0","","","","","",""
